Etapa,Rede,Código da CREDE,CREDE,Código do Município,Município,Edição,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,% Não Alfabetizado,% Alfabetização Incompleta,% Intermediário,% Suficiente,% Desejável,Nº de Alunos Previstos,Nº de Alunos Avaliados,Participação (%)
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2311504,QUIXERE,2013,165.11708082551064,41.464140586831554,Desejável,0.7812500000000001,4.296875,11.71875,20.3125,62.890625,246,256,104.06504065040652
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2311603,REDENCAO,2013,151.19907881689394,36.55966438719771,Desejável,1.9955654101995566,5.986696230598669,15.299334811529933,26.829268292682926,49.889135254988915,446,451,101.12107623318384
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2311702,RERIUTABA,2013,199.826460642646,42.986657676937256,Desejável,1.2195121951219512,1.2195121951219512,1.6260162601626016,3.252032520325203,92.6829268292683,243,246,101.23456790123457
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2311801,RUSSAS,2013,170.2111007868206,34.02864390130636,Desejável,0.3194888178913738,1.9169329073482428,6.7092651757188495,18.317358892438765,72.73695420660277,926,939,101.40388768898487
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2311900,SABOEIRO,2013,188.41968422417509,35.45090825304196,Desejável,0.0,1.1857707509881423,1.9762845849802373,9.881422924901186,86.95652173913044,254,253,99.60629921259843
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2311959,SALITRE,2013,174.69893981166098,35.37291705178051,Desejável,0.25316455696202533,2.0253164556962027,3.7974683544303796,15.69620253164557,78.22784810126582,394,395,100.253807106599
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2312205,SANTA QUITERIA,2013,143.20550489915016,35.44340025644711,Suficiente,3.189792663476874,7.496012759170654,18.341307814992025,28.229665071770334,42.74322169059011,616,627,101.78571428571428
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2312007,SANTANA DO ACARAU,2013,160.11910496764236,35.93193326780315,Desejável,1.0660980810234542,4.477611940298507,10.021321961620469,21.535181236673775,62.89978678038379,470,469,99.7872340425532
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2312106,SANTANA DO CARIRI,2013,188.632321962073,41.67139792847937,Desejável,0.8982035928143712,1.1976047904191616,3.8922155688622753,10.479041916167665,83.53293413173652,341,334,97.94721407624634
2º Ano do Ensino Fundamental,ESTADUAL,5,TIANGUA,2312304,SAO BENEDITO,2013,122.86777558917818,24.71251188915356,Intermediário,0.0,8.333333333333334,58.333333333333336,25.0,8.333333333333334,11,12,109.09090909090908
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2312304,SAO BENEDITO,2013,159.45572111919498,38.80189262351468,Desejável,2.1961932650073206,4.978038067349927,10.395314787701318,21.815519765739385,60.61493411420205,689,683,99.12917271407838
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2312403,SAO GONCALO DO AMARANTE,2013,163.89828120916346,39.36426781973631,Desejável,0.9485094850948511,3.794037940379404,11.517615176151761,19.37669376693767,64.36314363143632,740,738,99.72972972972973
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2312502,SAO JOAO DO JAGUARIBE,2013,146.68299675994393,28.71992723009231,Suficiente,0.0,1.4705882352941178,26.470588235294116,33.8235294117647,38.23529411764706,67,68,101.49253731343283
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2312601,SAO LUIS DO CURU,2013,198.00525266574252,31.65263974656799,Desejável,0.0,1.5789473684210527,1.5789473684210527,4.2105263157894735,92.63157894736842,190,190,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2312700,SENADOR POMPEU,2013,147.4133776188455,36.79687126540185,Suficiente,2.5396825396825395,5.079365079365079,19.365079365079364,30.476190476190474,42.53968253968254,316,315,99.68354430379746
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2312809,SENADOR SA,2013,171.5852652341556,30.221456263674128,Desejável,0.0,0.7407407407407407,7.407407407407407,14.814814814814815,77.03703703703704,133,135,101.50375939849626
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2312908,SOBRAL,2013,195.7067626585637,32.8772858064877,Desejável,0.1718213058419244,0.1718213058419244,0.8161512027491409,4.725085910652921,94.11512027491409,2329,2328,99.95706311721769
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2313005,SOLONOPOLE,2013,172.94956174271385,35.30080729101716,Desejável,0.0,2.843601895734597,8.530805687203792,16.113744075829384,72.51184834123222,213,211,99.06103286384976
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2313104,TABULEIRO DO NORTE,2013,158.39246666352838,33.27191619262954,Desejável,1.1070110701107012,2.2140221402214024,9.59409594095941,28.782287822878228,58.30258302583026,255,271,106.27450980392157
2º Ano do Ensino Fundamental,ESTADUAL,13,CRATEUS,2313203,TAMBORIL,2013,212.21884790745798,25.43016206699912,Desejável,0.0,0.0,0.0,0.0,100.0,2,2,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2313203,TAMBORIL,2013,218.6215534372423,50.013127401889946,Desejável,0.0,1.0256410256410255,2.051282051282051,6.410256410256411,90.51282051282051,389,390,100.25706940874035
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2313252,TARRAFAS,2013,187.13000102338052,30.946365214488715,Desejável,0.0,0.6329113924050633,1.2658227848101267,7.594936708860759,90.50632911392405,158,158,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,15,TAUA,2313302,TAUA,2013,210.79995816053622,50.794244981902345,Desejável,0.12165450121654503,1.70316301703163,3.6496350364963503,7.177615571776156,87.34793187347933,778,822,105.6555269922879
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313351,TEJUCUOCA,2013,153.8402997480373,33.330106211468404,Desejável,0.9404388714733543,5.6426332288401255,12.852664576802507,24.137931034482758,56.426332288401255,321,319,99.37694704049844
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2313401,TIANGUA,2013,154.62079034710206,33.84710606946285,Desejável,1.4231499051233396,3.8899430740037952,12.808349146110057,26.755218216318784,55.123339658444024,1045,1054,100.86124401913877
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313500,TRAIRI,2013,167.7990289324969,45.61253069951753,Desejável,0.9962640099626401,5.47945205479452,10.08717310087173,19.551681195516814,63.8854296388543,795,803,101.0062893081761
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313559,TURURU,2013,231.85104799289886,42.424754819890126,Desejável,0.3412969283276451,0.3412969283276451,0.6825938566552902,1.023890784982935,97.61092150170649,292,293,100.34246575342465
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2313609,UBAJARA,2013,168.54160197978797,41.56777774483579,Desejável,1.1516314779270633,3.6468330134357005,8.445297504798464,16.50671785028791,70.24952015355086,508,521,102.55905511811024
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2313708,UMARI,2013,188.39886893431736,36.80465871414178,Desejável,1.8018018018018018,2.7027027027027026,1.8018018018018018,7.207207207207207,86.48648648648648,103,111,107.76699029126213
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313757,UMIRIM,2013,178.92165482200912,40.88871948943101,Desejável,0.664451827242525,1.3289036544850499,7.641196013289036,14.950166112956811,75.41528239202658,299,301,100.66889632107024
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313807,URUBURETAMA,2013,160.12901925622302,35.808028617713845,Desejável,0.2906976744186047,6.104651162790698,11.046511627906977,20.63953488372093,61.91860465116279,343,344,100.29154518950438
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2313906,URUOCA,2013,163.0824566736382,34.508862950673894,Desejável,0.9569377990430622,1.9138755980861244,9.569377990430622,22.00956937799043,65.55023923444976,207,209,100.96618357487924
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2313955,VARJOTA,2013,249.06505638585,39.17860588880527,Desejável,0.44247787610619477,0.0,0.44247787610619477,0.44247787610619477,98.67256637168141,224,226,100.89285714285714
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2314003,VARZEA ALEGRE,2013,166.8197770473833,34.041478883994934,Desejável,0.44943820224719105,1.5730337078651686,8.089887640449438,20.224719101123597,69.66292134831461,440,445,101.13636363636364
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2314102,VICOSA DO CEARA,2013,173.98265330417297,37.49348366892382,Desejável,0.199203187250996,1.593625498007968,6.374501992031872,16.43426294820717,75.39840637450199,997,1004,100.70210631895687
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2300101,ABAIARA,2014,267.2859624282912,30.79954274202655,Desejável,0.0,0.0,0.0,0.0,100.0,97,104,107.21649484536083
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2300150,ACARAPE,2014,153.7587474973154,36.691227470927686,Desejável,0.5208333333333334,7.8125,13.020833333333334,23.958333333333332,54.6875,194,192,98.96907216494846
2º Ano do Ensino Fundamental,ESTADUAL,3,ACARAU,2300200,ACARAU,2014,128.97386940168718,23.74021080470789,Suficiente,0.0,16.666666666666668,11.11111111111111,55.55555555555556,16.666666666666668,18,18,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2300200,ACARAU,2014,179.92817243853418,44.006913389786284,Desejável,0.0,1.8079096045197742,6.892655367231638,15.141242937853107,76.15819209039547,863,885,102.54924681344148
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2300309,ACOPIARA,2014,179.551011151732,41.746377075682,Desejável,0.3389830508474576,1.5254237288135593,7.11864406779661,12.711864406779661,78.30508474576271,570,590,103.50877192982458
2º Ano do Ensino Fundamental,MUNICIPAL,15,TAUA,2300408,AIUABA,2014,201.19137821976457,42.62391711247297,Desejável,0.0,0.4310344827586208,1.7241379310344827,9.051724137931034,88.79310344827586,232,232,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2300507,ALCANTARAS,2014,204.69765273317861,35.831023215477664,Desejável,0.5747126436781609,0.0,0.0,3.4482758620689653,95.97701149425288,173,174,100.57803468208093
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2300606,ALTANEIRA,2014,223.69428493034448,27.398552716966,Desejável,0.0,0.0,0.7575757575757575,0.0,99.24242424242425,127,132,103.93700787401573
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2300705,ALTO SANTO,2014,196.30150399702836,47.43316975108209,Desejável,0.4524886877828055,1.3574660633484164,6.334841628959276,7.239819004524887,84.61538461538461,219,221,100.91324200913243
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2300754,AMONTADA,2014,154.6908138898344,39.01122256197372,Desejável,1.1070110701107012,6.888068880688807,13.530135301353013,25.338253382533825,53.13653136531365,813,813,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2300804,ANTONINA DO NORTE,2014,248.2785314214189,36.35962075624952,Desejável,0.0,0.0,0.0,0.0,100.0,130,136,104.61538461538463
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2300903,APUIARES,2014,169.04593112720735,45.350426999890026,Desejável,0.48076923076923084,4.326923076923077,8.173076923076923,23.076923076923077,63.94230769230769,200,208,104.0
2º Ano do Ensino Fundamental,ESTADUAL,1,MARACANAU,2301000,AQUIRAZ,2014,145.87314323136917,16.331762167458606,Suficiente,0.0,0.0,16.666666666666668,50.0,33.333333333333336,6,6,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2301000,AQUIRAZ,2014,159.5433303440457,35.18006826065706,Desejável,0.2759889604415824,3.6798528058877644,11.499540018399264,24.471021159153633,60.073597056117755,1058,1087,102.74102079395084
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2301109,ARACATI,2014,184.28911280465118,45.39379128354179,Desejável,0.0,1.2235817575083425,5.672969966629588,15.350389321468299,77.75305895439377,867,899,103.69088811995385
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2301208,ARACOIABA,2014,181.39601682403028,47.345571818368256,Desejável,0.0,4.2492917847025495,6.232294617563739,15.580736543909348,73.93767705382436,356,353,99.15730337078652
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2301257,ARARENDA,2014,232.52812008525953,46.60034556257748,Desejável,0.0,0.0,0.0,3.6363636363636362,96.36363636363636,162,165,101.85185185185186
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2301307,ARARIPE,2014,175.5590474390238,36.59482416358875,Desejável,0.2857142857142857,1.7142857142857142,5.428571428571429,14.0,78.57142857142857,344,350,101.74418604651163
2º Ano do Ensino Fundamental,ESTADUAL,8,BATURITE,2301406,ARATUBA,2014,175.1801900592493,34.29121865278381,Desejável,0.0,0.0,0.0,42.857142857142854,57.142857142857146,7,7,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2301406,ARATUBA,2014,171.9951932785402,33.95887270534647,Desejável,0.0,2.512562814070352,7.035175879396985,11.557788944723619,78.89447236180905,197,199,101.01522842639594
2º Ano do Ensino Fundamental,MUNICIPAL,15,TAUA,2301505,ARNEIROZ,2014,157.10670549171815,35.24638891747073,Desejável,0.0,3.883495145631068,9.70873786407767,30.097087378640776,56.310679611650485,101,103,101.98019801980197
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2301604,ASSARE,2014,195.68284151457465,45.01451103904873,Desejável,0.30303030303030304,1.5151515151515151,1.2121212121212122,8.787878787878787,88.18181818181819,322,330,102.48447204968944
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2301703,AURORA,2014,148.53042262687055,32.04680534511163,Suficiente,0.5934718100890207,3.5608308605341246,17.80415430267062,34.124629080118694,43.916913946587535,339,337,99.41002949852508
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2301802,BAIXIO,2014,216.25199926862828,31.467428354260242,Desejável,0.0,1.5151515151515151,0.0,1.5151515151515151,96.96969696969697,63,66,104.76190476190477
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2301851,BANABUIU,2014,185.70551582895814,48.8896160725202,Desejável,0.6779661016949152,1.694915254237288,9.152542372881356,12.88135593220339,75.59322033898304,293,295,100.6825938566553
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2301901,BARBALHA,2014,178.80176857281842,40.68417082900716,Desejável,0.15060240963855426,1.8072289156626504,5.120481927710843,16.41566265060241,76.50602409638554,645,664,102.94573643410854
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2301950,BARREIRA,2014,212.72252471946928,43.565163104556866,Desejável,0.0,0.0,1.9169329073482428,6.7092651757188495,91.3738019169329,308,313,101.62337662337661
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2302008,BARRO,2014,150.08076801179476,43.018435413694746,Desejável,1.509433962264151,10.566037735849056,16.9811320754717,26.79245283018868,44.15094339622642,265,265,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2302057,BARROQUINHA,2014,184.1312902434698,46.697479069313914,Desejável,0.0,3.2967032967032965,5.4945054945054945,12.820512820512821,78.3882783882784,268,273,101.86567164179105
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2302107,BATURITE,2014,158.46804399340266,35.63460883163837,Desejável,1.2106537530266344,3.87409200968523,13.801452784503631,18.64406779661017,62.469733656174334,401,413,102.99251870324188
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2302206,BEBERIBE,2014,152.61777010051333,38.51303020798479,Desejável,1.1124845488257107,7.416563658838072,16.687268232385662,23.362175525339925,51.42150803461063,797,809,101.5056461731493
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2302305,BELA CRUZ,2014,170.99889043248663,36.092351338400135,Desejável,0.2631578947368421,1.5789473684210527,8.947368421052632,16.842105263157894,72.36842105263158,372,380,102.15053763440861
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2302404,BOA VIAGEM,2014,165.4190431865586,39.049660399971465,Desejável,0.5284015852047557,2.3778071334214004,11.889035667107,23.513870541611624,61.69088507265522,761,757,99.47437582128778
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2302503,BREJO SANTO,2014,232.16987505713314,45.25382612010553,Desejável,0.1834862385321101,0.1834862385321101,1.1009174311926606,2.385321100917431,96.14678899082568,521,545,104.60652591170825
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2302602,CAMOCIM,2014,193.07785117239675,46.474062490385315,Desejável,0.27816411682892905,0.6954102920723226,3.198887343532684,11.543810848400556,84.28372739916551,709,719,101.41043723554301
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2302701,CAMPOS SALES,2014,192.37934913744857,41.330697586888114,Desejável,0.0,2.2792022792022792,2.849002849002849,8.262108262108262,86.6096866096866,342,351,102.63157894736842
2º Ano do Ensino Fundamental,ESTADUAL,7,CANINDE,2302800,CANINDE,2014,145.04378611223223,29.052088574394844,Suficiente,0.0,10.0,20.0,10.0,60.0,11,10,90.9090909090909
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2302800,CANINDE,2014,163.61803123401873,41.52244322673781,Desejável,0.6717850287907869,5.3742802303262955,12.667946257197697,20.249520153550865,61.036468330134355,1018,1042,102.35756385068761
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2302909,CAPISTRANO,2014,173.1049678994126,43.59472338309126,Desejável,0.37735849056603776,1.8867924528301887,9.433962264150944,21.88679245283019,66.41509433962264,253,265,104.74308300395256
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2303006,CARIDADE,2014,203.16202823955692,36.265481174343385,Desejável,0.6779661016949152,0.6779661016949152,1.0169491525423728,5.084745762711864,92.54237288135593,289,295,102.07612456747405
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2303105,CARIRE,2014,241.07875718125104,41.359933269420246,Desejável,0.0,0.0,0.8,0.4,98.8,246,250,101.62601626016261
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2303204,CARIRIACU,2014,171.82072481681877,43.024085517125236,Desejável,1.278772378516624,4.092071611253197,6.90537084398977,16.879795396419436,70.84398976982096,381,391,102.6246719160105
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2303303,CARIUS,2014,168.91331312748943,33.91576215658722,Desejável,0.4504504504504505,2.2522522522522523,7.207207207207207,16.666666666666668,73.42342342342343,218,222,101.83486238532109
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2303402,CARNAUBAL,2014,253.54253838124836,37.09934832513471,Desejável,0.0,0.0,0.0,0.8064516129032259,99.19354838709677,248,248,100.0
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2303501,CASCAVEL,2014,164.38133035841196,35.941820050987985,Desejável,0.34246575342465757,3.0821917808219177,10.273972602739725,19.634703196347033,66.66666666666667,849,876,103.18021201413427
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2303600,CATARINA,2014,190.34798090907375,40.54595048734127,Desejável,0.0,1.1976047904191616,2.395209580838323,10.778443113772456,85.62874251497006,165,167,101.21212121212122
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2303659,CATUNDA,2014,210.7489812746734,44.625444745916234,Desejável,0.0,0.591715976331361,3.5502958579881656,7.100591715976331,88.75739644970415,163,169,103.68098159509202
2º Ano do Ensino Fundamental,ESTADUAL,1,MARACANAU,2303709,CAUCAIA,2014,136.0415895942699,35.52561998358102,Suficiente,0.8264462809917356,13.223140495867769,30.578512396694215,22.31404958677686,33.05785123966942,129,121,93.7984496124031
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2303709,CAUCAIA,2014,153.83048711233874,39.21265121640513,Desejável,0.7571508693213683,6.309590577678071,17.442512619181155,24.22882781828379,51.261918115535615,3607,3566,98.86332131965622
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2303808,CEDRO,2014,162.74682746541598,35.15340197030494,Desejável,0.3076923076923077,2.1538461538461537,10.76923076923077,23.384615384615383,63.38461538461539,322,325,100.93167701863355
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2303907,CHAVAL,2014,175.6770795906612,41.78614261459944,Desejável,1.1111111111111112,4.444444444444445,3.888888888888889,13.88888888888889,76.66666666666667,184,180,97.82608695652173
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2303931,CHORO,2014,163.54753835755696,45.34043851824582,Desejável,0.0,7.729468599033816,16.908212560386474,14.97584541062802,60.38647342995169,217,207,95.39170506912443
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2303956,CHOROZINHO,2014,187.8691883211262,35.81902698929832,Desejável,0.0,0.6451612903225807,1.6129032258064515,9.67741935483871,88.06451612903226,288,310,107.63888888888889
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304004,COREAU,2014,243.20273184080307,44.65126305775524,Desejável,0.0,0.0,0.3584229390681004,2.5089605734767026,97.1326164874552,277,279,100.72202166064983
2º Ano do Ensino Fundamental,ESTADUAL,13,CRATEUS,2304103,CRATEUS,2014,191.1235205865342,19.401163994504984,Desejável,0.0,0.0,0.0,0.0,100.0,30,28,93.33333333333333
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2304103,CRATEUS,2014,170.867060548564,40.00755728941956,Desejável,0.3571428571428572,3.2142857142857144,7.023809523809524,19.642857142857142,69.76190476190476,839,840,100.11918951132301
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2304202,CRATO,2014,145.51527187282812,33.50667089862527,Suficiente,1.4106583072100314,6.58307210031348,19.357366771159874,28.996865203761754,43.65203761755486,1287,1276,99.14529914529915
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2304236,CROATA,2014,174.61005855719358,43.306397785082915,Desejável,1.1450381679389312,2.6717557251908395,5.343511450381679,19.46564885496183,71.37404580152672,259,262,101.15830115830116
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2304251,CRUZ,2014,197.45878059536673,44.03867793126828,Desejável,0.0,1.2919896640826873,2.0671834625322996,7.493540051679586,89.14728682170542,374,387,103.475935828877
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2304269,DEPUTADO IRAPUAN PINHEIRO,2014,190.38998372414937,46.372538175904346,Desejável,0.9259259259259262,2.7777777777777777,5.555555555555555,7.407407407407407,83.33333333333333,110,108,98.18181818181819
2º Ano do Ensino Fundamental,MUNICIPAL,11,JAGUARIBE,2304277,ERERE,2014,223.99103755547665,36.55995719828195,Desejável,0.0,0.0,0.0,1.0416666666666667,98.95833333333333,101,96,95.04950495049505
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2304285,EUSEBIO,2014,174.34197851299106,40.79630409166403,Desejável,0.0,3.057757644394111,8.380520951302378,16.874292185730464,71.68742921857304,840,883,105.11904761904762
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2304301,FARIAS BRITO,2014,227.78786858276897,39.20126397483478,Desejável,0.0,0.32467532467532473,0.32467532467532473,1.2987012987012987,98.05194805194805,298,308,103.35570469798658
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304350,FORQUILHA,2014,225.9727225482849,44.75524332282519,Desejável,0.0,0.0,1.4285714285714286,2.142857142857143,96.42857142857143,277,280,101.08303249097472
2º Ano do Ensino Fundamental,ESTADUAL,21,FORTALEZA,2304400,FORTALEZA,2014,171.46352186143537,42.34906721722855,Desejável,0.0,3.7735849056603774,11.79245283018868,14.622641509433961,69.81132075471699,215,212,98.6046511627907
2º Ano do Ensino Fundamental,MUNICIPAL,21,FORTALEZA,2304400,FORTALEZA,2014,147.27972483316938,36.63679554740035,Suficiente,1.1552550014088476,8.431952662721894,18.59678782755706,26.563820794590026,45.252183713722175,13967,14196,101.63957900766091
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2304459,FORTIM,2014,221.6621268941378,38.334133505554334,Desejável,0.0,0.0,0.0,1.5463917525773194,98.45360824742268,192,194,101.04166666666667
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304509,FRECHEIRINHA,2014,226.13740061514056,36.72530793188274,Desejável,0.0,0.0,0.4694835680751174,0.0,99.53051643192488,211,213,100.9478672985782
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2304608,GENERAL SAMPAIO,2014,179.7789208021482,32.53181419996019,Desejável,0.746268656716418,0.746268656716418,2.985074626865672,12.686567164179104,82.83582089552239,133,134,100.75187969924812
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304657,GRACA,2014,187.57781867198705,36.6393383820032,Desejável,0.40160642570281124,0.0,3.21285140562249,9.236947791164658,87.14859437751004,248,249,100.40322580645163
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2304707,GRANJA,2014,215.2052101206786,50.01482152334552,Desejável,0.1072961373390558,0.1072961373390558,3.004291845493562,7.939914163090129,88.8412017167382,925,932,100.75675675675674
2º Ano do Ensino Fundamental,MUNICIPAL,19,JUAZEIRO DO NORTE,2304806,GRANJEIRO,2014,176.2266041363453,34.74751013880279,Desejável,1.0101010101010102,1.0101010101010102,5.05050505050505,13.131313131313131,79.79797979797979,92,99,107.6086956521739
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2304905,GROAIRAS,2014,260.40287108324435,38.34543705753398,Desejável,0.746268656716418,0.0,0.0,0.746268656716418,98.50746268656717,130,134,103.07692307692307
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2304954,GUAIUBA,2014,192.8341146677973,37.627931000146226,Desejável,0.0,0.2538071065989848,2.5380710659898478,9.137055837563452,88.07106598984771,412,394,95.63106796116504
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2305001,GUARACIABA DO NORTE,2014,237.10997898831494,41.06534569343224,Desejável,0.15479876160990713,0.30959752321981426,0.15479876160990713,0.9287925696594427,98.45201238390094,645,646,100.15503875968992
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2305100,GUARAMIRANGA,2014,162.56331117477956,35.355953654463384,Desejável,1.1764705882352942,1.1764705882352942,4.705882352941177,31.764705882352942,61.1764705882353,80,85,106.25
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2305209,HIDROLANDIA,2014,237.9698931276787,40.303548221336605,Desejável,0.0,0.0,0.40160642570281124,2.0080321285140563,97.59036144578313,242,249,102.89256198347107
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2305233,HORIZONTE,2014,193.89799055324718,42.289462798799455,Desejável,0.36540803897685753,0.36540803897685753,2.5578562728380025,10.23142509135201,86.47990255785628,794,821,103.40050377833754
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2305266,IBARETAMA,2014,142.38251788347748,35.91702208582601,Suficiente,1.6129032258064515,7.258064516129032,27.419354838709676,25.806451612903224,37.903225806451616,252,248,98.4126984126984
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2305308,IBIAPINA,2014,151.09313639091818,36.06759097543562,Desejável,1.2944983818770226,7.766990291262136,13.592233009708737,23.300970873786408,54.045307443365694,313,309,98.7220447284345
